date,close_usd,gold_close,vix_close,usd_close,btc_weekend_ret,ret_btc_next_bday,y_up_next,mom_14c
2014-10-15,394.7730102539063,118.98999786376953,25.270000457763672,22.59000015258789,0.0,-0.030946924386217045,0,0.029086506793475797
2014-10-16,382.5559997558594,119.22000122070312,25.200000762939453,22.59000015258789,0.0,0.0031420128043384565,1,0.019953526174459224
2014-10-17,383.7579956054688,118.98999786376953,21.989999771118164,22.65999984741211,0.0,-0.00237908889253291,0,0.06744142794072494
2014-10-20,382.8450012207031,119.80000305175781,18.56999969482422,22.579999923706055,-0.018255140160104655,0.009481656731152865,1,0.15985866901799173
2014-10-21,386.4750061035156,120.0199966430664,16.079999923706055,22.700000762939453,0.0,-0.00858274545359361,0,0.14958339445557156
2014-10-22,383.1579895019531,119.33999633789062,17.8700008392334,22.799999237060547,0.0,-0.06457126822962156,0,0.08561791480568592
2014-10-23,358.4169921875,118.5199966430664,16.530000686645508,22.81999969482422,0.0,-0.0002008581299606238,0,-0.01810558363344328
2014-10-24,358.3450012207031,118.3499984741211,16.110000610351562,22.780000686645508,0.0,-0.01494645531703509,0,-0.008897534568839904
2014-10-27,352.989013671875,118.05999755859375,16.040000915527344,22.719999313354492,-0.07820734261159001,0.013113716357861849,1,-0.09585974799200125
2014-10-28,357.6180114746094,118.0999984741211,14.390000343322754,22.68000030517578,0.0,-0.061593676352636795,0,-0.10789528817175287
2014-10-29,335.59100341796875,116.41000366210938,15.149999618530273,22.850000381469727,0.0,0.02894591678226255,1,-0.14991401463305065
2014-10-30,345.30499267578125,115.19000244140625,14.520000457763672,22.90999984741211,0.0,-0.020225535163465924,0,-0.0973739978038537
2014-10-31,338.3210144042969,112.66000366210938,14.029999732971191,23.09000015258789,0.0,-0.03182488923294324,0,-0.11840008995639129
2014-11-03,327.5539855957031,112.1500015258789,14.729999542236328,23.200000762939453,-0.07138080068683506,0.008969571209719529,1,-0.14442141192572533
2014-11-04,330.49200439453125,112.22000122070312,14.890000343322754,23.139999389648438,0.0,0.02721393533736638,1,-0.14485542615914881
2014-11-05,339.4859924316406,109.79000091552734,14.170000076293945,23.25,0.0,0.02887900040604885,1,-0.11397908504290732
2014-11-06,349.2900085449219,109.87999725341797,13.670000076293945,23.40999984741211,0.0,-0.019682784596788183,0,-0.025464706868036813
2014-11-07,342.4150085449219,112.97000122070312,13.119999885559082,23.270000457763672,0.0,0.07157689375152354,1,-0.044454346011568946
2014-11-10,366.9240112304688,110.45999908447266,12.670000076293945,23.34000015258789,0.11588139468759939,0.0021012418652148757,1,0.03947714240066191
2014-11-11,367.6950073242188,112.04000091552734,12.920000076293945,23.25,0.0,0.1519356972535464,1,0.02817809933022586
2014-11-12,423.5610046386719,111.5,13.020000457763672,23.329999923706055,0.0,-0.00667204784236497,0,0.262134563575112
2014-11-13,420.7349853515625,111.66999816894531,13.789999961853027,23.309999465942383,0.0,-0.05446894835320326,0,0.21844454692436233
2014-11-14,397.8179931640625,114.47000122070312,13.3100004196167,23.25,0.0,-0.0261677547043887,0,0.17585954234774825
2014-11-17,387.4079895019531,114.05000305175781,13.989999771118164,23.3700008392334,0.06840035119620258,-0.031517139000605376,0,0.1827301957489451
2014-11-18,375.197998046875,115.05000305175781,13.859999656677246,23.260000228881836,0.0,0.014277780416720232,1,0.13527102942852176
2014-11-19,380.5549926757813,113.68000030517578,13.960000038146973,23.299999237060547,0.0,-0.059689129758029535,0,0.1209740642021051
2014-11-20,357.8399963378906,114.86000061035156,13.579999923706055,23.270000457763672,0.0,-0.019539471456759827,0,0.024478191714061515
2014-11-21,350.8479919433594,115.38999938964844,12.899999618530273,23.459999084472656,0.0,0.07425725565335184,1,0.024627960772727553
2014-11-24,376.9010009765625,115.11000061035156,12.619999885559082,23.399999618530273,-0.023665647639723564,-0.004120469378375846,0,0.027190888142305525
2014-11-25,375.3479919433594,115.37999725341797,12.25,23.350000381469727,0.0,-0.01859073972939984,0,0.020813403681580134
2014-11-26,368.3699951171875,115.16000366210938,12.069999694824219,23.280000686645508,0.0,0.0035291102092429583,1,-0.13030238600120025
2014-11-27,369.6700134277344,115.16000366210938,12.069999694824219,23.280000686645508,0.0,0.018332505458648285,1,-0.12137087169292249
2014-11-28,376.4469909667969,112.11000061035156,13.329999923706055,23.469999313354492,0.0,0.007432664405697009,1,-0.053720552022522794
2014-12-01,379.2449951171875,116.58000183105469,14.15999984741211,23.360000610351562,0.006586888904352772,0.005458232411423625,1,-0.021070795146119425
2014-12-02,381.3150024414063,115.13999938964844,12.850000381469727,23.549999237060547,0.0,-0.01653486654186953,0,0.016303403606559463
2014-12-03,375.010009765625,116.33000183105469,12.5,23.6200008392334,0.0,-0.014415630832770754,0,-0.01457077956373165
2014-12-04,369.60400390625,115.87999725341797,12.380000114440918,23.530000686645508,0.0,0.019615588368569137,1,0.03287504943201269
2014-12-05,376.85400390625,114.43000030517578,11.890000343322754,23.709999084472656,0.0,-0.03965728682542158,0,0.07412330285501256
2014-12-08,361.9089965820313,115.77999877929688,14.210000038146973,23.65999984741211,-0.0456935059479453,-0.026774693453109455,0,-0.03977703523123166
2014-12-09,352.218994140625,118.19000244140625,15.350000381469727,23.549999237060547,0.0,-0.016620352688625162,0,-0.06162014530298743
2014-12-10,346.364990234375,117.95999908447266,18.530000686645508,23.420000076293945,0.0,0.011955659045429279,1,-0.05973614891140133
2014-12-11,350.5060119628906,117.69000244140625,20.079999923706055,23.510000228881836,0.0,0.0058086884536090455,1,-0.05184083309096987
2014-12-12,352.5419921875,117.41000366210938,21.079999923706055,23.43000030517578,0.0,-0.020414563729387325,0,-0.06350163330540559
2014-12-15,345.3450012207031,114.38999938964844,20.420000076293945,23.479999542236328,-0.0459118818055515,-0.05294123105105797,0,-0.08938811146607017
2014-12-16,327.06201171875,114.94999694824219,23.56999969482422,23.309999465942383,0.0,-0.02227715381526163,0,-0.1422786682278333
2014-12-17,319.7760009765625,114.2699966430664,19.440000534057617,23.600000381469727,0.0,-0.026205859280311383,0,-0.1472867586216774
2014-12-18,311.39599609375,115.1500015258789,16.809999465942383,23.670000076293945,0.0,0.020703512722289208,1,-0.1574874925523384
2014-12-19,317.8429870605469,114.7699966430664,16.489999771118164,23.770000457763672,0.0,0.044182190072682204,1,-0.15658853623426883
2014-12-22,331.885986328125,112.55000305175781,15.25,23.790000915527344,-0.035810851047137326,0.00809315472578076,1,-0.08295734711613123
2014-12-23,334.5719909667969,112.73999786376953,14.800000190734863,23.90999984741211,0.0,-0.0359802814036525,0,-0.050102360938497514
2014-12-24,322.53399658203125,112.7699966430664,14.369999885559082,23.8799991607666,0.0,-0.01093218393697526,0,-0.06880312480836481
2014-12-25,319.00799560546875,112.7699966430664,14.369999885559082,23.8799991607666,0.0,0.027949191706237997,1,-0.08986441111531263
2014-12-26,327.92401123046875,114.83000183105469,14.5,23.889999389648438,0.0,-0.046516867567875986,0,-0.06982992523607834
2014-12-29,312.6700134277344,113.66999816894531,15.0600004196167,23.950000762939453,-0.05769604483585711,-0.006182281104684106,0,-0.09461549371634548
2014-12-30,310.73699951171875,115.19999694824219,15.920000076293945,23.889999389648438,0.0,0.030430858466170996,1,-0.04991411910310639
2014-12-31,320.1929931640625,113.58000183105469,19.200000762939453,23.969999313354492,0.0,-0.01856380486469611,0,0.001304013391331793
2015-01-01,314.2489929199219,113.58000183105469,19.200000762939453,23.969999313354492,0.0,0.0024917184690256278,1,0.009161957321098368
2015-01-02,315.0320129394531,114.08000183105469,17.790000915527344,24.200000762939453,0.0,-0.12874251584016183,0,-0.008843907953074548
2015-01-05,274.4739990234375,115.80000305175781,19.920000076293945,24.25,-0.12076206783864096,0.04268162514326268,1,-0.17298707890584486
2015-01-06,286.1889953613281,117.12000274658203,21.1200008392334,24.299999237060547,0.0,0.028470732229305185,1,-0.1446116139777831
2015-01-07,294.3370056152344,116.43000030517578,19.309999465942383,24.389999389648438,0.0,-0.03733137995621494,0,-0.08742331433463457
2015-01-08,283.3489990234375,115.94000244140625,17.010000228881836,24.489999771118164,0.0,0.024912706601556422,1,-0.11178088660239194
2015-01-09,290.4079895019531,117.26000213623047,17.549999237060547,24.3799991607666,0.0,-0.07786286992481894,0,-0.11440461949628
2015-01-12,267.7959899902344,118.55999755859375,19.600000381469727,24.3799991607666,-0.020231297591285058,-0.1565930750498652,0,-0.1435187946089096
2015-01-13,225.86099243164065,118.16000366210938,20.559999465942383,24.450000762939453,0.0,-0.21144862196566883,0,-0.27314419336432183
2015-01-14,178.10299682617188,117.97000122070312,21.479999542236328,24.399999618530273,0.0,0.17821708719158869,1,-0.4437636031125942
2015-01-15,209.843994140625,120.94000244140625,22.389999389648438,24.479999542236328,0.0,-0.00832520380537527,0,-0.3322365421419242
2015-01-16,208.0970001220703,122.5199966430664,20.950000762939453,24.59000015258789,0.0,0.03250403564492799,1,-0.33944173425300417
2015-01-19,214.86099243164065,122.5199966430664,20.950000762939453,24.59000015258789,-0.16351626883155057,-0.016503647079460393,0,-0.2171899954235973
2015-01-20,211.31500244140625,124.19999694824219,19.889999389648438,24.690000534057617,0.0,0.07373826066486888,1,-0.2616242907082771
2015-01-21,226.89700317382807,124.2300033569336,18.850000381469727,24.6200008392334,0.0,0.028687036825075785,1,-0.22912512241007776
2015-01-22,233.406005859375,125.2300033569336,16.399999618530273,24.989999771118164,0.0,-0.0022579027249115535,0,-0.17625964212399214
2015-01-23,232.8789978027344,124.2300033569336,16.65999984741211,25.209999084472656,0.0,0.17431367587304325,1,-0.1980971384357585
2015-01-26,273.4729919433594,122.98999786376953,15.520000457763672,25.170000076293945,0.24948748391277087,-0.03655931713327831,0,0.021198980437802772
2015-01-27,263.4750061035156,124.4000015258789,17.219999313354492,24.93000030517578,0.0,-0.11219285371519871,0,0.16653612147418184
2015-01-28,233.9149932861328,123.41999816894531,20.440000534057617,25.079999923706055,0.0,-0.001718542245643162,0,0.3133692158725061
2015-01-29,233.51300048828125,120.76000213623047,18.760000228881836,25.100000381469727,0.0,-0.03035375941254781,0,0.11279334652672834
2015-01-30,226.4250030517578,123.44999694824219,20.969999313354492,25.1299991607666,0.0,0.05213205562723977,1,0.08807432552577033
2015-02-02,238.22900390625,122.41999816894531,19.43000030517578,25.079999923706055,-0.1270818832292876,-0.046010344481269616,0,0.10875874308382905
2015-02-03,227.26800537109372,121.05000305175781,17.329999923706055,24.790000915527344,0.0,-0.0018260755368719739,0,0.07549394385337571
2015-02-04,226.85299682617188,121.58000183105469,18.329999923706055,24.940000534057617,0.0,-0.04294412915336587,0,-0.00019394856274268513
2015-02-05,217.11099243164065,121.79000091552734,16.850000381469727,24.760000228881836,0.0,0.023743680503459652,1,-0.06981402799699998
2015-02-06,222.26600646972656,118.63999938964844,17.290000915527344,25.059999465942383,0.0,-0.00970011516209357,0,-0.04557298611357741
2015-02-09,220.1100006103516,119.16999816894531,18.549999237060547,25.040000915527344,-0.07619005813629798,-0.0012311848303054873,0,-0.19513075479153752
2015-02-10,219.8390045166016,118.47000122070312,17.229999542236328,25.06999969482422,0.0,-0.0029749359511791473,0,-0.1656172334227789
2015-02-11,219.18499755859372,117.06999969482422,16.959999084472656,25.15999984741211,0.0,0.011766361924821833,1,-0.06297157578745227
2015-02-12,221.76400756835935,117.33999633789062,15.34000015258789,24.920000076293945,0.0,0.061610513511999976,1,-0.05031408484904254
2015-02-13,235.427001953125,117.9800033569336,14.6899995803833,24.90999984741211,0.0,-0.006728198637573568,0,0.039757088572543564
2015-02-16,233.84300231933597,117.9800033569336,14.6899995803833,24.90999984741211,0.07056202993922955,0.04176733190278581,1,-0.018410863140073674
2015-02-17,243.6100006103516,116.01000213623047,15.800000190734863,24.8799991607666,0.0,-0.02990023629482219,0,0.07190627300386554
2015-02-18,236.3260040283203,116.33999633789062,15.449999809265137,24.889999389648438,0.0,0.016743822791281504,1,0.04175835159633001
2015-02-19,240.2830047607422,115.94000244140625,15.289999961853027,24.979999542236328,0.0,0.014549519225243168,1,0.10672887664311825
2015-02-20,243.7790069580078,115.27999877929688,14.300000190734863,24.959999084472656,0.0,-0.020046880689090774,0,0.09678943186128364
2015-02-23,238.8919982910156,115.43000030517578,14.5600004196167,25.030000686645508,0.023617277544746074,-0.000657191039411642,0,0.08533005146782369
2015-02-24,238.7350006103516,115.26000213623047,13.6899995803833,24.979999542236328,0.0,-0.005298759655745333,0,0.08595379211846388
2015-02-25,237.47000122070312,115.69999694824219,13.84000015258789,24.93000030517578,0.0,-0.00439637150919947,0,0.08342269710873507
2015-02-26,236.42599487304688,116.06999969482422,13.90999984741211,25.190000534057617,0.0,0.07360446158209011,1,0.0661152703067378
2015-02-27,253.8280029296875,116.16000366210938,13.34000015258789,25.200000762939453,0.0,0.08605043669707824,1,0.07816011257802224
2015-03-02,275.6700134277344,115.68000030517578,13.039999961853027,25.25,0.14776976593037316,0.02188116997881684,1,0.17886791861866125
2015-03-03,281.7019958496094,115.47000122070312,13.859999656677246,25.239999771118164,0.0,-0.030564161697168357,0,0.1563646613185845
2015-03-04,273.0920104980469,115.11000061035156,14.229999542236328,25.3700008392334,0.0,0.011300215372570532,1,0.1555732583085554
2015-03-05,276.1780090332031,115.0,14.039999961853027,25.489999771118164,0.0,-0.012510109338315867,0,0.1493863634184316
2015-03-06,272.7229919433594,111.86000061035156,15.199999809265137,25.799999237060547,0.0,0.06190898158323743,1,0.11873042452066973
2015-03-09,289.60699462890625,111.97000122070312,15.0600004196167,25.799999237060547,0.05177315487589096,0.007434264975117566,1,0.21229257028571635
2015-03-10,291.760009765625,111.41999816894531,16.690000534057617,26.06999969482422,0.0,0.01583146381445455,1,0.22210823306054528
2015-03-11,296.3789978027344,110.75,16.8700008392334,26.360000610351562,0.0,-0.006832447344437664,0,0.24806921412899485
2015-03-12,294.35400390625,110.72000122070312,15.420000076293945,26.219999313354492,0.0,-0.03063317696159995,0,0.24501539716184162
2015-03-13,285.3370056152344,110.87999725341797,16.0,26.489999771118164,0.0,0.018420258648119248,1,0.1241352503343578
2015-03-16,290.5929870605469,110.80999755859375,15.609999656677246,26.290000915527344,0.004359563742984629,-0.01750896409855296,0,0.05413346721051515
2015-03-17,285.5050048828125,110.20999908447266,15.65999984741211,26.299999237060547,0.0,-0.10229590778743636,0,0.01350011391198458
2015-03-18,256.29901123046875,112.37000274658203,13.970000267028809,25.780000686645508,0.0,0.018060927275961758,1,-0.061492092855269465
2015-03-19,260.9280090332031,112.29000091552734,14.069999694824219,26.170000076293945,0.0,0.003146399996537985,1,-0.05521800976618163
2015-03-20,261.7489929199219,113.56999969482422,13.020000457763672,25.81999969482422,0.0,0.019067875901933373,1,-0.04023862801313294
2015-03-23,266.739990234375,114.29000091552734,13.40999984741211,25.540000915527344,-0.07922063887384079,-0.07927191192851335,0,-0.07895874346485432
2015-03-24,245.59500122070312,114.56999969482422,13.619999885559082,25.6200008392334,0.0,0.0024512103336413738,1,-0.15822939059402585
2015-03-25,246.19700622558597,114.7300033569336,15.4399995803833,25.549999237060547,0.0,0.00948423984058766,1,-0.1693169622314089
2015-03-26,248.5319976806641,115.4800033569336,15.800000190734863,25.639999389648438,0.0,-0.0060474737123686895,0,-0.155669722910173
2015-03-27,247.0290069580078,115.05999755859375,15.069999694824219,25.65999984741211,0.0,0.0020118852626855865,1,-0.13425527675468563
2015-03-30,247.5260009765625,113.75,14.510000228881836,25.860000610351562,-0.07009393203814873,-0.013340020604290626,0,-0.14820380395143917
2015-03-31,244.2239990234375,113.66000366210938,15.289999961853027,25.899999618530273,0.0,0.012480362956050373,1,-0.14458942979412592
2015-04-01,247.27200317382807,115.5999984741211,15.109999656677246,25.90999984741211,0.0,0.02318500127551526,1,-0.03522061210186811
2015-04-02,253.0050048828125,115.27999877929688,14.670000076293945,25.709999084472656,0.0,0.005205435929551916,1,-0.030364713162634893
2015-04-03,254.32200622558597,115.27999877929688,14.670000076293945,25.709999084472656,0.0,0.00460045981198931,1,-0.028374461393278705
2015-04-06,255.49200439453125,116.69000244140625,14.739999771118164,25.510000228881836,0.03268159927019343,-0.009049252731916368,0,-0.042168352146824906
2015-04-07,253.17999267578125,116.11000061035156,14.779999732971191,25.799999237060547,0.0,-0.03222209391719266,0,0.03088414429193498
2015-04-08,245.02200317382807,115.47000122070312,13.979999542236328,25.84000015258789,0.0,-0.005493418074075107,0,-0.004772613078329879
2015-04-09,243.67599487304688,114.66999816894531,13.09000015258789,26.110000610351562,0.0,-0.031205325134396333,0,-0.0195387429101046
2015-04-10,236.07200622558597,115.97000122070312,12.579999923706055,26.170000076293945,0.0,-0.04865041304125117,0,-0.04435511791651425
2015-04-13,224.5870056152344,115.13999938964844,13.9399995803833,26.209999084472656,-0.12660026996028884,-0.024168847250684244,0,-0.0926730738218492
2015-04-14,219.15899658203125,114.44000244140625,13.670000076293945,26.010000228881836,0.0,0.02132696373215137,1,-0.10263120144470661
2015-04-15,223.8329925537109,115.43000030517578,12.84000015258789,25.889999389648438,0.0,0.02117652737018516,1,-0.09479039405702527
2015-04-16,228.572998046875,115.02999877929688,12.600000381469727,25.690000534057617,0.0,-0.0248979289387814,0,-0.09656728667187431
2015-04-17,222.8820037841797,115.5999984741211,13.890000343322754,25.6299991607666,0.0,0.007824782917813078,1,-0.12362281545356602
2015-04-20,224.62600708007807,114.72000122070312,13.300000190734863,25.780000686645508,0.0012802116027089694,0.04738093442808955,1,-0.12081003234367305
2015-04-21,235.2689971923828,115.37999725341797,13.25,25.809999465942383,0.0,-0.004645755847049293,0,-0.07074411881485043
2015-04-22,234.17599487304688,113.83000183105469,12.710000038146973,25.809999465942383,0.0,0.00976193458012986,1,-0.044265446206015246
2015-04-23,236.4620056152344,114.66000366210938,12.479999542236328,25.6200008392334,0.0,-0.021965474878836266,0,-0.029604841714387597
2015-04-24,231.26800537109372,113.05000305175781,12.289999961853027,25.520000457763672,0.0,-0.008570186284587611,0,-0.020349726896045528
2015-04-27,229.28599548339844,115.33000183105469,13.119999885559082,25.440000534057617,0.023612152045445645,-0.014963843511793695,0,0.020922803860764727
2015-04-28,225.85499572753903,116.33000183105469,12.40999984741211,25.280000686645508,0.0,-0.00020808514844261605,0,0.03055315661203739
2015-04-29,225.80799865722656,115.51000213623047,13.390000343322754,25.059999465942383,0.0,0.04577785409154522,1,0.008823570113515533
2015-04-30,236.1450042724609,113.47000122070312,14.550000190734863,24.90999984741211,0.0,-0.017218274568252312,0,0.03312729976982265
2015-05-01,232.07899475097656,113.08000183105469,12.699999809265137,25.030000686645508,0.0,0.029899347967974332,1,0.04126394599225902
2015-05-04,239.01800537109372,114.0999984741211,12.850000381469727,25.100000381469727,0.04320204396956506,-0.012120439082948242,0,0.06407093496473437
2015-05-05,236.1210021972656,114.41999816894531,14.3100004196167,25.030000686645508,0.0,-0.026846423899664962,0,0.003621407899257134
2015-05-06,229.7819976806641,114.36000061035156,15.149999618530273,24.75,0.0,0.03286594262976261,1,-0.018763653357231957
2015-05-07,237.33399963378903,113.41999816894531,15.130000114440918,24.8799991607666,0.0,0.027509783545898392,1,0.003687670737148041
2015-05-08,243.86300659179688,113.97000122070312,12.859999656677246,24.90999984741211,0.0,-0.0069916378662086,0,0.05446062978098998
2015-05-11,242.1580047607422,113.52999877929688,13.850000381469727,24.989999771118164,0.014477668929137266,-0.004319515475265434,0,0.056139535474925006
2015-05-12,241.11199951171875,114.5,13.859999656677246,24.850000381469727,0.0,-0.019638179020291524,0,0.06755220859752442
2015-05-13,236.3769989013672,116.55000305175781,13.760000228881836,24.6299991607666,0.0,0.002335260857404098,1,0.046805251837797934
2015-05-14,236.9290008544922,117.18000030517578,12.739999771118164,24.549999237060547,0.0,0.0028531537743747837,1,0.003319979537346862
2015-05-15,237.60499572753903,117.52999877929688,12.380000114440918,24.510000228881836,0.0,-0.018842153265276718,0,0.023810862256155252
2015-05-18,233.1280059814453,117.5199966430664,12.729999542236328,24.75,-0.03764707243796839,-0.005065885374378132,0,-0.024642492436934726
2015-05-19,231.94700622558597,115.88999938964844,12.850000381469727,25.040000915527344,0.0,0.008928759974998535,1,-0.017677360051997826
2015-05-20,234.01800537109372,116.08000183105469,12.880000114440918,25.09000015258789,0.0,0.005666182682946053,1,0.01843489800413578
2015-05-21,235.343994140625,115.69000244140625,12.109999656677246,25.049999237060547,0.0,0.021262548380705182,1,-0.00838483106607002
2015-05-22,240.34800720214844,115.5999984741211,12.130000114440918,25.280000686645508,0.0,-0.013472159097510095,0,-0.014413827823964276
2015-05-25,237.1100006103516,115.5999984741211,12.130000114440918,25.280000686645508,0.01741309385913159,2.5290810535594233e-05,1,-0.0208459107324499
2015-05-26,237.11599731445312,113.91000366210938,14.0600004196167,25.559999465942383,0.0,0.0007043280427325715,1,-0.016573219936618755
2015-05-27,237.2830047607422,113.88999938964844,13.270000457763672,25.56999969482422,0.0,0.0005267971051110543,1,0.003832885025133237
2015-05-28,237.4080047607422,114.0199966430664,13.3100004196167,25.5,0.0,-0.0013142426223767822,0,0.0020217191839009274
2015-05-29,237.0959930419922,114.0999984741211,13.84000015258789,25.459999084472656,0.0,-0.059764815031840945,0,-0.0021422221531508523
2015-06-01,222.92599487304688,114.0,13.970000267028809,25.610000610351562,-0.06095570853486543,0.012905623245084596,1,-0.043761413672497196
2015-06-02,225.8029937744141,114.45999908447266,14.239999771118164,25.219999313354492,0.0,0.0003144296021988513,1,-0.02648886291378283
2015-06-03,225.87399291992188,113.63999938964844,13.65999984741211,25.049999237060547,0.0,-0.006862179097875454,0,-0.03480079423058702
2015-06-04,224.32400512695312,112.83999633789062,14.710000038146973,25.079999923706055,0.0,0.0027994806989151133,1,-0.04682502756831397
2015-06-05,224.95199584960935,112.23999786376953,14.210000038146973,25.299999237060547,0.0,0.01572336600134583,1,-0.06405716249434112
2015-06-08,228.48899841308597,112.56999969482422,15.289999961853027,25.010000228881836,0.025148349830110606,0.002446532398439949,1,-0.03635866127566978
2015-06-09,229.04800415039065,112.81999969482422,14.470000267028809,24.979999542236328,0.0,-0.0010696900716746782,0,-0.03402551179776814
2015-06-10,228.8029937744141,113.77999877929688,13.220000267028809,24.84000015258789,0.0,0.003942291321283653,1,-0.03573796191125733
2015-06-11,229.7050018310547,113.26000213623047,12.850000381469727,24.90999984741211,0.0,0.0012058631533644615,1,-0.03244626455392907
2015-06-12,229.98199462890625,113.2300033569336,13.779999732971191,24.889999389648438,0.0,0.029745821750121193,1,-0.03000471801236204
2015-06-15,236.822998046875,113.7300033569336,15.390000343322754,24.8700008392334,0.03600169368172912,0.05941993109470145,1,0.06233908782931419
2015-06-16,250.8950042724609,113.31999969482422,14.8100004196167,24.920000076293945,0.0,-0.006421043316909514,0,0.11112346244228588
2015-06-17,249.28399658203125,113.8499984741211,14.5,24.700000762939453,0.0,-0.001111153550366062,0,0.1036418728844486
2015-06-18,249.0070037841797,115.31999969482422,13.1899995803833,24.6200008392334,0.0,-0.017674205583297353,0,0.11003280118531023
2015-06-19,244.6060028076172,115.12000274658203,13.960000038146973,24.68000030517578,0.0,0.009746296731000248,1,0.08736978253416972
2015-06-22,246.9900054931641,113.63999938964844,12.739999771118164,24.729999542236328,0.04400642998057491,-0.010907324929045448,0,0.08097110674287311
2015-06-23,244.29600524902344,112.88999938964844,12.109999656677246,25.020000457763672,0.0,-0.01547714976149872,0,0.06657120264021632
2015-06-24,240.51499938964844,112.58999633789062,13.260000228881836,24.969999313354492,0.0,0.009496275025787648,1,0.0511881659502309
2015-06-25,242.7989959716797,112.44000244140625,14.010000228881836,24.93000030517578,0.0,0.0032743058337771913,1,0.057003522066339185
2015-06-26,243.593994140625,112.55999755859375,14.020000457763672,25.0,0.0,0.05529693483710019,1,0.05918723999973463
2015-06-29,257.0639953613281,113.06999969482422,18.850000381469727,24.860000610351562,0.04120326918943795,0.023371595065360795,1,0.0854688838558102
2015-06-30,263.0719909667969,112.37000274658203,18.229999542236328,25.030000686645508,0.0,-0.01691928035810175,0,0.04853419353504651
2015-07-01,258.6210021972656,111.9800033569336,16.09000015258789,25.229999542236328,0.0,-0.012408116922156931,0,0.03745529493772315
2015-07-02,255.41200256347656,111.76000213623047,16.790000915527344,25.170000076293945,0.0,0.0036176685606230663,1,0.025722163159909606
2015-07-03,256.33599853515625,111.76000213623047,16.790000915527344,25.170000076293945,0.0,0.04952094250000427,1,0.047954651941901405
2015-07-06,269.0299987792969,112.05999755859375,17.010000228881836,25.219999313354492,0.047076856123434596,-0.010493246328231565,0,0.08923435279142411
2015-07-07,266.2070007324219,110.76000213623047,16.09000015258789,25.299999237060547,0.0,0.017197154534223102,1,0.08969035519456581
2015-07-08,270.7850036621094,111.08999633789062,19.65999984741211,25.200000762939453,0.0,-0.005749974388834178,0,0.125854954365743
2015-07-09,269.2279968261719,111.36000061035156,19.969999313354492,25.280000686645508,0.0,0.05818865723357458,1,0.10885135973780913
2015-07-10,284.8940124511719,111.48999786376953,16.829999923706055,25.100000381469727,0.0,0.025132059052165534,1,0.1695444851021437
2015-07-13,292.0539855957031,110.98999786376953,13.899999618530273,25.350000381469727,0.08804426720667047,-0.015716259884378525,0,0.13611392830486913
2015-07-14,287.4639892578125,110.73999786376953,13.369999885559082,25.309999465942383,0.0,-0.005687596739571199,0,0.09271986045102842
